2017-05-01 08:00:00+00:00,20170501_080004.JPG,False
2017-05-01 08:00:00+00:00,20170501_080123.JPG,False
2017-05-01 08:04:00+00:00,20170501_080403.JPG,False
2017-05-01 08:08:00+00:00,20170501_080803.JPG,False
2017-05-01 08:12:00+00:00,20170501_081203.JPG,False
2017-05-01 08:16:00+00:00,20170501_081604.JPG,False
2017-05-01 08:20:00+00:00,20170501_082003.JPG,False
2017-05-01 08:24:00+00:00,20170501_082403.JPG,False
2017-05-01 08:28:00+00:00,20170501_082803.JPG,False
2017-05-01 08:32:00+00:00,20170501_083203.JPG,False
2017-05-01 08:36:00+00:00,20170501_083603.JPG,False
2017-05-01 08:40:00+00:00,20170501_084003.JPG,False
2017-05-01 08:44:00+00:00,20170501_084405.JPG,False
2017-05-01 08:48:00+00:00,20170501_084803.JPG,False
2017-05-01 08:52:00+00:00,20170501_085203.JPG,False
2017-05-01 08:56:00+00:00,20170501_085603.JPG,False
2017-05-01 09:00:00+00:00,20170501_090003.JPG,False
2017-05-01 09:04:00+00:00,20170501_090403.JPG,False
2017-05-01 09:08:00+00:00,20170501_090803.JPG,False
2017-05-01 09:12:00+00:00,20170501_091203.JPG,False
2017-05-01 09:16:00+00:00,20170501_091603.JPG,False
2017-05-01 09:20:00+00:00,20170501_092003.JPG,False
2017-05-01 09:24:00+00:00,20170501_092405.JPG,False
2017-05-01 09:28:00+00:00,20170501_092803.JPG,False
2017-05-01 09:32:00+00:00,20170501_093203.JPG,False
2017-05-01 09:36:00+00:00,20170501_093603.JPG,False
2017-05-01 09:40:00+00:00,20170501_094003.JPG,False
2017-05-01 09:44:00+00:00,20170501_094403.JPG,False
2017-05-01 09:48:00+00:00,20170501_094803.JPG,False
2017-05-01 09:52:00+00:00,20170501_095203.JPG,False
2017-05-01 09:56:00+00:00,20170501_095603.JPG,False
2017-05-01 10:00:00+00:00,20170501_100003.JPG,False
2017-05-01 10:00:00+00:00,20170501_100119.JPG,False
2017-05-01 10:04:00+00:00,20170501_100403.JPG,False
2017-05-01 10:08:00+00:00,20170501_100804.JPG,False
2017-05-01 10:12:00+00:00,20170501_101203.JPG,False
2017-05-01 10:16:00+00:00,20170501_101603.JPG,False
2017-05-01 10:20:00+00:00,20170501_102004.JPG,False
2017-05-01 10:24:00+00:00,20170501_102403.JPG,False
2017-05-01 10:28:00+00:00,20170501_102804.JPG,False
2017-05-01 10:32:00+00:00,20170501_103204.JPG,False
2017-05-01 10:36:00+00:00,20170501_103604.JPG,False
2017-05-01 10:40:00+00:00,20170501_104003.JPG,False
2017-05-01 10:44:00+00:00,20170501_104403.JPG,False
2017-05-01 10:48:00+00:00,20170501_104804.JPG,False
2017-05-01 10:52:00+00:00,20170501_105203.JPG,False
2017-05-01 10:56:00+00:00,20170501_105603.JPG,False
2017-05-01 11:00:00+00:00,20170501_110003.JPG,False
2017-05-01 11:04:00+00:00,20170501_110404.JPG,False
2017-05-01 11:08:00+00:00,20170501_110803.JPG,False
2017-05-01 11:12:00+00:00,20170501_111203.JPG,False
2017-05-01 11:16:00+00:00,20170501_111603.JPG,False
2017-05-01 11:20:00+00:00,20170501_112003.JPG,False
2017-05-01 11:24:00+00:00,20170501_112403.JPG,False
2017-05-01 11:28:00+00:00,20170501_112803.JPG,False
2017-05-01 11:32:00+00:00,20170501_113203.JPG,False
2017-05-01 11:36:00+00:00,20170501_113603.JPG,False
2017-05-01 11:40:00+00:00,20170501_114003.JPG,False
2017-05-01 11:44:00+00:00,20170501_114404.JPG,False
2017-05-01 11:48:00+00:00,20170501_114803.JPG,False
2017-05-01 11:52:00+00:00,20170501_115203.JPG,False
2017-05-01 11:56:00+00:00,20170501_115604.JPG,False
2017-05-01 12:00:00+00:00,20170501_120004.JPG,False
2017-05-01 12:00:00+00:00,20170501_120119.JPG,False
2017-05-01 12:04:00+00:00,20170501_120403.JPG,False
2017-05-01 12:08:00+00:00,20170501_120803.JPG,False
2017-05-01 12:12:00+00:00,20170501_121203.JPG,False
2017-05-01 12:16:00+00:00,20170501_121603.JPG,False
2017-05-01 12:20:00+00:00,20170501_122003.JPG,False
2017-05-01 12:24:00+00:00,20170501_122403.JPG,False
2017-05-01 12:28:00+00:00,20170501_122804.JPG,False
2017-05-01 12:32:00+00:00,20170501_123203.JPG,False
2017-05-01 12:36:00+00:00,20170501_123603.JPG,False
2017-05-01 12:40:00+00:00,20170501_124003.JPG,False
2017-05-01 12:44:00+00:00,20170501_124404.JPG,False
2017-05-01 12:48:00+00:00,20170501_124803.JPG,False
2017-05-01 12:52:00+00:00,20170501_125205.JPG,False
2017-05-01 12:56:00+00:00,20170501_125603.JPG,False
2017-05-01 13:00:00+00:00,20170501_130003.JPG,False
2017-05-01 13:04:00+00:00,20170501_130403.JPG,False
2017-05-01 13:08:00+00:00,20170501_130803.JPG,False
2017-05-01 13:12:00+00:00,20170501_131203.JPG,False
2017-05-01 13:16:00+00:00,20170501_131604.JPG,False
2017-05-01 13:20:00+00:00,20170501_132003.JPG,False
2017-05-01 13:24:00+00:00,20170501_132402.JPG,False
2017-05-01 13:28:00+00:00,20170501_132803.JPG,False
2017-05-01 13:32:00+00:00,20170501_133203.JPG,False
2017-05-01 13:36:00+00:00,20170501_133603.JPG,False
2017-05-01 13:40:00+00:00,20170501_134003.JPG,False
2017-05-01 13:44:00+00:00,20170501_134403.JPG,False
2017-05-01 13:48:00+00:00,20170501_134803.JPG,False
