2017-05-01 08:00:00+00:00,,True
2017-05-01 08:00:00+00:00,,True
2017-05-01 08:04:00+00:00,,True
2017-05-01 08:08:00+00:00,,True
2017-05-01 08:12:00+00:00,,True
2017-05-01 08:16:00+00:00,,True
2017-05-01 08:20:00+00:00,,True
2017-05-01 08:24:00+00:00,,True
2017-05-01 08:28:00+00:00,,True
2017-05-01 08:32:00+00:00,,True
2017-05-01 08:36:00+00:00,,True
2017-05-01 08:40:00+00:00,,True
2017-05-01 08:44:00+00:00,,True
2017-05-01 08:48:00+00:00,,True
2017-05-01 08:52:00+00:00,,True
2017-05-01 08:56:00+00:00,,True
2017-05-01 09:00:00+00:00,,True
2017-05-01 09:04:00+00:00,,True
2017-05-01 09:08:00+00:00,,True
2017-05-01 09:12:00+00:00,,True
2017-05-01 09:16:00+00:00,,True
2017-05-01 09:20:00+00:00,,True
2017-05-01 09:24:00+00:00,,True
2017-05-01 09:28:00+00:00,,True
2017-05-01 09:32:00+00:00,,True
2017-05-01 09:36:00+00:00,,True
2017-05-01 09:40:00+00:00,,True
2017-05-01 09:44:00+00:00,,True
2017-05-01 09:48:00+00:00,,True
2017-05-01 09:52:00+00:00,,True
2017-05-01 09:56:00+00:00,,True
2017-05-01 10:00:00+00:00,,True
2017-05-01 10:00:00+00:00,,True
2017-05-01 10:04:00+00:00,,True
2017-05-01 10:08:00+00:00,,True
2017-05-01 10:12:00+00:00,,True
2017-05-01 10:16:00+00:00,,True
2017-05-01 10:20:00+00:00,,True
2017-05-01 10:24:00+00:00,,True
2017-05-01 10:28:00+00:00,,True
2017-05-01 10:32:00+00:00,,True
2017-05-01 10:36:00+00:00,,True
2017-05-01 10:40:00+00:00,,True
2017-05-01 10:44:00+00:00,,True
2017-05-01 10:48:00+00:00,,True
2017-05-01 10:52:00+00:00,,True
2017-05-01 10:56:00+00:00,,True
2017-05-01 11:00:00+00:00,,True
2017-05-01 11:04:00+00:00,,True
2017-05-01 11:08:00+00:00,,True
2017-05-01 11:12:00+00:00,,True
2017-05-01 11:16:00+00:00,,True
2017-05-01 11:20:00+00:00,,True
2017-05-01 11:24:00+00:00,,True
2017-05-01 11:28:00+00:00,,True
2017-05-01 11:32:00+00:00,,True
2017-05-01 11:36:00+00:00,,True
2017-05-01 11:40:00+00:00,,True
2017-05-01 11:44:00+00:00,,True
2017-05-01 11:48:00+00:00,,True
2017-05-01 11:52:00+00:00,,True
2017-05-01 11:56:00+00:00,,True
2017-05-01 12:00:00+00:00,,True
2017-05-01 12:00:00+00:00,,True
2017-05-01 12:04:00+00:00,,True
2017-05-01 12:08:00+00:00,,True
2017-05-01 12:12:00+00:00,,True
2017-05-01 12:16:00+00:00,,True
2017-05-01 12:20:00+00:00,,True
2017-05-01 12:24:00+00:00,,True
2017-05-01 12:28:00+00:00,,True
2017-05-01 12:32:00+00:00,,True
2017-05-01 12:36:00+00:00,,True
2017-05-01 12:40:00+00:00,,True
2017-05-01 12:44:00+00:00,,True
2017-05-01 12:48:00+00:00,,True
2017-05-01 12:52:00+00:00,,True
2017-05-01 12:56:00+00:00,,True
2017-05-01 13:00:00+00:00,,True
2017-05-01 13:04:00+00:00,,True
2017-05-01 13:08:00+00:00,,True
2017-05-01 13:12:00+00:00,,True
2017-05-01 13:16:00+00:00,,True
2017-05-01 13:20:00+00:00,,True
2017-05-01 13:24:00+00:00,,True
2017-05-01 13:28:00+00:00,,True
2017-05-01 13:32:00+00:00,,True
2017-05-01 13:36:00+00:00,,True
2017-05-01 13:40:00+00:00,,True
2017-05-01 13:44:00+00:00,,True
2017-05-01 13:48:00+00:00,,True
2017-05-01 13:52:00+00:00,,True
2017-05-01 13:56:00+00:00,,True
2017-05-01 14:00:00+00:00,,True
2017-05-01 14:00:00+00:00,,True
2017-05-01 14:04:00+00:00,,True
2017-05-01 14:08:00+00:00,,True
2017-05-01 14:12:00+00:00,,True
2017-05-01 14:16:00+00:00,,True
2017-05-01 14:20:00+00:00,,True
2017-05-01 14:24:00+00:00,,True
2017-05-01 14:28:00+00:00,,True
2017-05-01 14:32:00+00:00,,True
2017-05-01 14:36:00+00:00,,True
2017-05-01 14:40:00+00:00,,True
2017-05-01 14:44:00+00:00,,True
2017-05-01 14:48:00+00:00,,True
2017-05-01 14:52:00+00:00,,True
2017-05-01 14:56:00+00:00,,True
2017-05-01 15:00:00+00:00,,True
2017-05-01 15:04:00+00:00,,True
2017-05-01 15:08:00+00:00,,True
2017-05-01 15:12:00+00:00,,True
2017-05-01 15:16:00+00:00,,True
2017-05-01 15:20:00+00:00,,True
2017-05-01 15:24:00+00:00,,True
2017-05-01 15:28:00+00:00,,True
2017-05-01 15:32:00+00:00,,True
2017-05-01 15:36:00+00:00,,True
2017-05-01 15:40:00+00:00,,True
2017-05-01 15:44:00+00:00,,True
2017-05-01 15:48:00+00:00,,True
2017-05-01 15:52:00+00:00,,True
2017-05-01 15:56:00+00:00,,True
2017-05-01 16:00:00+00:00,,True
2017-05-01 16:00:00+00:00,,True
2017-05-01 16:04:00+00:00,,True
2017-05-01 16:08:00+00:00,,True
2017-05-01 16:12:00+00:00,,True
2017-05-01 16:16:00+00:00,,True
2017-05-01 16:20:00+00:00,,True
2017-05-01 16:24:00+00:00,,True
2017-05-01 16:28:00+00:00,,True
2017-05-01 16:32:00+00:00,,True
2017-05-01 16:36:00+00:00,,True
2017-05-01 16:40:00+00:00,,True
2017-05-01 16:44:00+00:00,,True
2017-05-01 16:48:00+00:00,,True
2017-05-01 16:52:00+00:00,,True
2017-05-01 16:56:00+00:00,,True
2017-05-02 08:00:00+00:00,,True
2017-05-02 08:00:00+00:00,,True
2017-05-02 08:04:00+00:00,,True
2017-05-02 08:08:00+00:00,,True
2017-05-02 08:12:00+00:00,,True
2017-05-02 08:16:00+00:00,,True
2017-05-02 08:20:00+00:00,,True
2017-05-02 08:24:00+00:00,,True
2017-05-02 08:28:00+00:00,,True
2017-05-02 08:32:00+00:00,,True
2017-05-02 08:36:00+00:00,,True
2017-05-02 08:40:00+00:00,,True
2017-05-02 08:44:00+00:00,,True
2017-05-02 08:48:00+00:00,,True
2017-05-02 08:52:00+00:00,,True
2017-05-02 08:56:00+00:00,,True
2017-05-02 09:00:00+00:00,,True
2017-05-02 09:04:00+00:00,,True
2017-05-02 09:08:00+00:00,,True
2017-05-02 09:12:00+00:00,,True
2017-05-02 09:16:00+00:00,,True
2017-05-02 09:20:00+00:00,,True
2017-05-02 09:24:00+00:00,,True
2017-05-02 09:28:00+00:00,,True
2017-05-02 09:32:00+00:00,,True
2017-05-02 09:36:00+00:00,,True
2017-05-02 09:40:00+00:00,,True
2017-05-02 09:44:00+00:00,,True
2017-05-02 09:48:00+00:00,,True
2017-05-02 09:52:00+00:00,,True
2017-05-02 09:56:00+00:00,,True
2017-05-02 10:00:00+00:00,,True
2017-05-02 10:00:00+00:00,,True
2017-05-02 10:04:00+00:00,,True
2017-05-02 10:08:00+00:00,,True
2017-05-02 10:12:00+00:00,,True
2017-05-02 10:16:00+00:00,,True
2017-05-02 10:20:00+00:00,,True
2017-05-02 10:24:00+00:00,,True
2017-05-02 10:28:00+00:00,,True
2017-05-02 10:32:00+00:00,,True
2017-05-02 10:36:00+00:00,,True
2017-05-02 10:40:00+00:00,,True
2017-05-02 10:44:00+00:00,,True
2017-05-02 10:48:00+00:00,,True
2017-05-02 10:52:00+00:00,,True
2017-05-02 10:56:00+00:00,,True
2017-05-02 11:00:00+00:00,,True
2017-05-02 11:04:00+00:00,,True
2017-05-02 11:08:00+00:00,,True
2017-05-02 11:12:00+00:00,,True
2017-05-02 11:16:00+00:00,,True
2017-05-02 11:20:00+00:00,,True
2017-05-02 11:24:00+00:00,,True
2017-05-02 11:28:00+00:00,,True
2017-05-02 11:32:00+00:00,,True
2017-05-02 11:36:00+00:00,,True
2017-05-02 11:40:00+00:00,,True
2017-05-02 11:44:00+00:00,,True
2017-05-02 11:48:00+00:00,,True
2017-05-02 11:52:00+00:00,,True
2017-05-02 11:56:00+00:00,,True
2017-05-02 12:00:00+00:00,,True
2017-05-02 12:00:00+00:00,,True
2017-05-02 12:04:00+00:00,,True
2017-05-02 12:08:00+00:00,,True
2017-05-02 12:12:00+00:00,,True
2017-05-02 12:16:00+00:00,,True
2017-05-02 12:20:00+00:00,,True
2017-05-02 12:24:00+00:00,,True
2017-05-02 12:28:00+00:00,,True
2017-05-02 12:32:00+00:00,,True
2017-05-02 12:36:00+00:00,,True
2017-05-02 12:40:00+00:00,,True
2017-05-02 12:44:00+00:00,,True
2017-05-02 12:48:00+00:00,,True
2017-05-02 12:52:00+00:00,,True
2017-05-02 12:56:00+00:00,,True
2017-05-02 13:00:00+00:00,,True
2017-05-02 13:04:00+00:00,,True
2017-05-02 13:08:00+00:00,,True
2017-05-02 13:12:00+00:00,,True
2017-05-02 13:16:00+00:00,,True
2017-05-02 13:20:00+00:00,,True
2017-05-02 13:24:00+00:00,,True
2017-05-02 13:28:00+00:00,,True
2017-05-02 13:32:00+00:00,,True
2017-05-02 13:36:00+00:00,,True
2017-05-02 13:40:00+00:00,,True
2017-05-02 13:44:00+00:00,,True
2017-05-02 13:48:00+00:00,,True
2017-05-02 13:52:00+00:00,,True
2017-05-02 13:56:00+00:00,,True
2017-05-02 14:00:00+00:00,,True
2017-05-02 14:00:00+00:00,,True
2017-05-02 14:04:00+00:00,,True
2017-05-02 14:08:00+00:00,,True
2017-05-02 14:12:00+00:00,,True
2017-05-02 14:16:00+00:00,,True
2017-05-02 14:20:00+00:00,,True
2017-05-02 14:24:00+00:00,,True
2017-05-02 14:28:00+00:00,,True
2017-05-02 14:32:00+00:00,,True
2017-05-02 14:36:00+00:00,,True
